scenario,pv_kwp,battery_kwh,discount_rate,annual_savings,breakeven_eur_per_kwh
3-hour-battery,9.0,12.5,0.02,623.0067325207372,530.2414937759303
3-hour-battery,9.0,12.5,0.03,623.0067325207372,492.2632530265766
3-hour-battery,9.0,12.5,0.04,623.0067325207372,458.0145606393299
3-hour-battery,9.0,15.0,0.0,698.5220034451029,582.0507806086116
3-hour-battery,9.0,15.0,0.01,698.5220034451029,538.1021748453912
3-hour-battery,9.0,15.0,0.02,698.5220034451029,498.6594576371046
3-hour-battery,9.0,15.0,0.03,698.5220034451029,463.17477313481737
3-hour-battery,9.0,15.0,0.04,698.5220034451029,431.174764182375
3-hour-battery,9.0,20.0,0.0,819.343735982,515.5044203491036
3-hour-battery,9.0,20.0,0.01,819.343735982,476.84169964062113
3-hour-battery,9.0,20.0,0.02,819.343735982,442.142925176111
3-hour-battery,9.0,20.0,0.03,819.343735982,410.92613405122177
3-hour-battery,9.0,20.0,0.04,819.343735982,382.77490178089994
3-hour-battery,9.0,25.0,0.0,908.4210994917701,458.97868643196443
3-hour-battery,9.0,25.0,0.01,908.4210994917701,424.68584477058437
3-hour-battery,9.0,25.0,0.02,908.4210994917701,393.9089217617926
3-hour-battery,9.0,25.0,0.03,908.4210994917701,366.2204286706343
3-hour-battery,9.0,25.0,0.04,908.4210994917701,341.2510076591669
3-hour-battery,9.0,30.0,0.0,981.893336274854,414.49542668138866
3-hour-battery,9.0,30.0,0.01,981.893336274854,383.60674821124223
3-hour-battery,9.0,30.0,0.02,981.893336274854,355.8849720893868
3-hour-battery,9.0,30.0,0.03,981.893336274854,330.94504530055957
3-hour-battery,9.0,30.0,0.04,981.893336274854,308.4542752201808
3-hour-battery,12.0,2.5,0.0,184.61528012826443,805.2827669860459
3-hour-battery,12.0,2.5,0.01,184.61528012826443,735.5906101960738
3-hour-battery,12.0,2.5,0.02,184.61528012826443,673.0437333574258
3-hour-battery,12.0,2.5,0.03,184.61528012826443,616.7733658900305
3-hour-battery,12.0,2.5,0.04,184.61528012826443,566.0288746265448
3-hour-battery,12.0,5.0,0.0,330.097922016539,782.9779596767124
3-hour-battery,12.0,5.0,0.01,330.097922016539,720.6720765416943
3-hour-battery,12.0,5.0,0.02,330.097922016539,664.7541859458629
3-hour-battery,12.0,5.0,0.03,330.097922016539,614.4475933409897
3-hour-battery,12.0,5.0,0.04,330.097922016539,569.0812208819352
3-hour-battery,12.0,7.5,0.0,445.7315740216799,723.5200358384288
3-hour-battery,12.0,7.5,0.01,445.7315740216799,667.43223580841
3-hour-battery,12.0,7.5,0.02,445.7315740216799,617.0949111765934
3-hour-battery,12.0,7.5,0.03,445.7315740216799,571.8088809617691
3-hour-battery,12.0,7.5,0.04,445.7315740216799,530.9700404134888
3-hour-battery,12.0,10.0,0.0,546.9348121505163,674.9282936748846
3-hour-battery,12.0,10.0,0.01,546.9348121505163,623.3114033289105
3-hour-battery,12.0,10.0,0.02,546.9348121505163,576.986602490946
3-hour-battery,12.0,10.0,0.03,546.9348121505163,535.3104437799254
3-hour-battery,12.0,10.0,0.04,546.9348121505163,497.7269772629805
3-hour-battery,12.0,12.5,0.0,634.4305463233621,631.4389881379327
3-hour-battery,12.0,12.5,0.01,634.4305463233621,583.5395584959265
3-hour-battery,12.0,12.5,0.02,634.4305463233621,540.5510808184622
3-hour-battery,12.0,12.5,0.03,634.4305463233621,501.87644895770507
3-hour-battery,12.0,12.5,0.04,634.4305463233621,466.9997526270144
3-hour-battery,12.0,15.0,0.0,713.123111048222,594.7747161521264
3-hour-battery,12.0,15.0,0.01,713.123111048222,549.907458838073
3-hour-battery,12.0,15.0,0.02,713.123111048222,509.640276036323
3-hour-battery,12.0,15.0,0.03,713.123111048222,473.41386014386444
3-hour-battery,12.0,15.0,0.04,713.123111048222,440.7449594862059
3-hour-battery,12.0,20.0,0.0,851.9390676478378,536.8079873665304
3-hour-battery,12.0,20.0,0.01,851.9390676478378,496.607176904928
3-hour-battery,12.0,20.0,0.02,851.9390676478378,460.5280073603077
3-hour-battery,12.0,20.0,0.03,851.9390676478378,428.0693422629038
3-hour-battery,12.0,20.0,0.04,851.9390676478378,398.79819082757683
3-hour-battery,12.0,25.0,0.0,968.068488643848,490.1660273737376
3-hour-battery,12.0,25.0,0.01,968.068488643848,453.62150037297977
3-hour-battery,12.0,25.0,0.02,968.068488643848,420.82374902297494
3-hour-battery,12.0,25.0,0.03,968.068488643848,391.3172154620752
3-hour-battery,12.0,25.0,0.04,968.068488643848,364.70828962976395
3-hour-battery,12.0,30.0,0.0,1065.252945134302,450.81672226014473
3-hour-battery,12.0,30.0,0.01,1065.252945134302,417.30569362187794
3-hour-battery,12.0,30.0,0.02,1065.252945134302,387.23042722869207
3-hour-battery,12.0,30.0,0.03,1065.252945134302,360.1731802938832
3-hour-battery,12.0,30.0,0.04,1065.252945134302,335.7730156514016
4-hour-battery,0.0,2.5,0.0,80.0908220815088,258.7643097327229
4-hour-battery,0.0,2.5,0.01,80.0908220815088,228.53007275047372
4-hour-battery,0.0,2.5,0.02,80.0908220815088,201.39564064302394
4-hour-battery,0.0,2.5,0.03,80.0908220815088,176.98411855145523
4-hour-battery,0.0,2.5,0.04,80.0908220815088,154.96986264275216
4-hour-battery,0.0,5.0,0.0,143.30642377306026,294.64726963669153
4-hour-battery,0.0,5.0,0.01,143.30642377306026,267.59822540897807
4-hour-battery,0.0,5.0,0.02,143.30642377306026,243.32241998351907
4-hour-battery,0.0,5.0,0.03,143.30642377306026,221.4826645728461
4-hour-battery,0.0,5.0,0.04,143.30642377306026,201.7876220928815
4-hour-battery,0.0,7.5,0.0,184.19443831013677,267.6941153009656
4-hour-battery,0.0,7.5,0.01,184.19443831013677,244.51635221506388
4-hour-battery,0.0,7.5,0.02,184.19443831013677,223.7149197454369
4-hour-battery,0.0,7.5,0.03,184.19443831013677,205.00088783727844
4-hour-battery,0.0,7.5,0.04,184.19443831013677,188.12461580620655
4-hour-battery,0.0,10.0,0.0,211.43517158506484,236.37843319903246
4-hour-battery,0.0,10.0,0.01,211.43517158506484,216.42427079332128
4-hour-battery,0.0,10.0,0.02,211.43517158506484,198.5159351082937
4-hour-battery,0.0,10.0,0.03,211.43517158506484,182.40468094726572
4-hour-battery,0.0,10.0,0.04,211.43517158506484,167.8755880549579
4-hour-battery,0.0,12.5,0.0,232.12720171328533,210.74089057726206
4-hour-battery,0.0,12.5,0.01,232.12720171328533,193.21531487650725
4-hour-battery,0.0,12.5,0.02,232.12720171328533,177.4865718533147
4-hour-battery,0.0,12.5,0.03,232.12720171328533,163.33619066004644
4-hour-battery,0.0,12.5,0.04,232.12720171328533,150.57540861516537
4-hour-battery,0.0,15.0,0.0,250.61729364766643,191.73034656963245
4-hour-battery,0.0,15.0,0.01,250.61729364766643,175.96236706198033
4-hour-battery,0.0,15.0,0.02,250.61729364766643,161.8110203726875
4-hour-battery,0.0,15.0,0.03,250.61729364766643,149.079745549498
4-hour-battery,0.0,15.0,0.04,250.61729364766643,137.598710448515
4-hour-battery,0.0,20.0,0.0,284.91417871811177,166.2134235283093
4-hour-battery,0.0,20.0,0.01,284.91417871811177,152.76905722158125
4-hour-battery,0.0,20.0,0.02,284.91417871811177,140.70309223652882
4-hour-battery,0.0,20.0,0.03,284.91417871811177,129.84793338808421
4-hour-battery,0.0,20.0,0.04,284.91417871811177,120.05877546819288
4-hour-battery,0.0,25.0,0.0,308.78450527889777,145.4516206085145
4-hour-battery,0.0,25.0,0.01,308.78450527889777,133.7950241765942
4-hour-battery,0.0,25.0,0.02,308.78450527889777,123.33353561078118
4-hour-battery,0.0,25.0,0.03,308.78450527889777,113.92184576137676
4-hour-battery,0.0,25.0,0.04,308.78450527889777,105.43440494957696
4-hour-battery,0.0,30.0,0.0,328.8695381355384,129.9610974456089
4-hour-battery,0.0,30.0,0.01,328.8695381355384,119.61542643756098
4-hour-battery,0.0,30.0,0.02,328.8695381355384,110.33045894396409
4-hour-battery,0.0,30.0,0.03,328.8695381355384,101.97722758861879
4-hour-battery,0.0,30.0,0.04,328.8695381355384,94.44430227444157
4-hour-battery,3.0,2.5,0.0,161.45643818908195,684.1940303889713
4-hour-battery,3.0,2.5,0.01,161.45643818908195,623.2443224492696
4-hour-battery,3.0,2.5,0.02,161.45643818908195,568.5435634048225
4-hour-battery,3.0,2.5,0.03,161.45643818908195,519.3319645568597
4-hour-battery,3.0,2.5,0.04,161.45643818908195,474.9530550135805
4-hour-battery,3.0,5.0,0.0,287.10056813159406,670.5695915765698
4-hour-battery,3.0,5.0,0.01,287.10056813159406,616.3794460078615
4-hour-battery,3.0,5.0,0.02,287.10056813159406,567.7452163201654
4-hour-battery,3.0,5.0,0.03,287.10056813159406,523.9913773702187
4-hour-battery,3.0,5.0,0.04,287.10056813159406,484.5342634705089
4-hour-battery,3.0,7.5,0.0,365.23318388884513,583.2215933849131
4-hour-battery,3.0,7.5,0.01,365.23318388884513,537.2631579134153
4-hour-battery,3.0,7.5,0.02,365.23318388884513,496.01667142863545
4-hour-battery,3.0,7.5,0.03,365.23318388884513,458.90922388613257
4-hour-battery,3.0,7.5,0.04,365.23318388884513,425.4458108611182
4-hour-battery,3.0,10.0,0.0,414.55999855006826,501.8939621413218
4-hour-battery,3.0,10.0,0.01,414.55999855006826,462.76992484910943
4-hour-battery,3.0,10.0,0.02,414.55999855006826,427.6571308897925
4-hour-battery,3.0,10.0,0.03,414.55999855006826,396.0678666649027
4-hour-battery,3.0,10.0,0.04,414.55999855006826,367.58073898782334
4-hour-battery,3.0,12.5,0.0,446.26138786438344,434.6660603363728
4-hour-battery,3.0,12.5,0.01,446.26138786438344,400.97337943721084
4-hour-battery,3.0,12.5,0.02,446.26138786438344,370.73508491987144
4-hour-battery,3.0,12.5,0.03,446.26138786438344,343.53116955144463
4-hour-battery,3.0,12.5,0.04,446.26138786438344,318.99873964425376
4-hour-battery,3.0,15.0,0.0,467.0300251093903,380.32026185295814
4-hour-battery,3.0,15.0,0.01,467.0300251093903,350.9363364334455
4-hour-battery,3.0,15.0,0.02,467.0300251093903,324.56503657844183
4-hour-battery,3.0,15.0,0.03,467.0300251093903,300.84006726843137
4-hour-battery,3.0,15.0,0.04,467.0300251093903,279.44494311936893
4-hour-battery,3.0,20.0,0.0,496.3495698386879,304.4027836112398
4-hour-battery,3.0,20.0,0.01,496.3495698386879,280.98132574234086
4-hour-battery,3.0,20.0,0.02,496.3495698386879,259.9611836175617
4-hour-battery,3.0,20.0,0.03,496.3495698386879,241.05038932435508
4-hour-battery,3.0,20.0,0.04,496.3495698386879,223.9966774154497
4-hour-battery,3.0,25.0,0.0,515.0701087481337,253.3104814611079
4-hour-battery,3.0,25.0,0.01,515.0701087481337,233.86661595237908
4-hour-battery,3.0,25.0,0.02,515.0701087481337,216.41625830443357
4-hour-battery,3.0,25.0,0.03,515.0701087481337,200.71702459496365
4-hour-battery,3.0,25.0,0.04,515.0701087481337,186.5594908224107
4-hour-battery,3.0,30.0,0.0,532.5800199438754,218.72145421176006
4-hour-battery,3.0,30.0,0.01,532.5800199438754,201.9674012123967
4-hour-battery,3.0,30.0,0.02,532.5800199438754,186.93107951184427
4-hour-battery,3.0,30.0,0.03,532.5800199438754,173.40363593331458
4-hour-battery,3.0,30.0,0.04,532.5800199438754,161.20461763321651
4-hour-battery,6.0,2.5,0.0,174.167704920937,750.6563877534211
4-hour-battery,6.0,2.5,0.01,174.167704920937,684.9081842966631
4-hour-battery,6.0,2.5,0.02,174.167704920937,625.9009017933333
4-hour-battery,6.0,2.5,0.03,174.167704920937,572.8149343152083
4-hour-battery,6.0,2.5,0.04,174.167704920937,524.94212782486
4-hour-battery,6.0,5.0,0.0,317.933218277903,751.1756655322682
4-hour-battery,6.0,5.0,0.01,317.933218277903,691.1658665557975
4-hour-battery,6.0,5.0,0.02,317.933218277903,637.308651073073
4-hour-battery,6.0,5.0,0.03,317.933218277903,588.8559471306916
4-hour-battery,6.0,5.0,0.04,317.933218277903,545.1614073123567
4-hour-battery,6.0,7.5,0.0,421.65526520457234,681.5580957114769
4-hour-battery,6.0,7.5,0.01,421.65526520457234,628.4998930290519
4-hour-battery,6.0,7.5,0.02,421.65526520457234,580.8815522958353
4-hour-battery,6.0,7.5,0.03,421.65526520457234,538.0416589761729
4-hour-battery,6.0,7.5,0.04,421.65526520457234,499.40873919742984
4-hour-battery,6.0,10.0,0.0,504.0602455536006,618.8846115792792
4-hour-battery,6.0,10.0,0.01,504.0602455536006,571.314001984685
4-hour-battery,6.0,10.0,0.02,504.0602455536006,528.6206316471977
4-hour-battery,6.0,10.0,0.03,504.0602455536006,490.2114934338
4-hour-battery,6.0,10.0,0.04,504.0602455536006,455.57421867924785
4-hour-battery,6.0,12.5,0.0,573.033263660549,567.2344013312406
4-hour-battery,6.0,12.5,0.01,573.033263660549,523.9704591167563
4-hour-battery,6.0,12.5,0.02,573.033263660549,485.1422094272143
4-hour-battery,6.0,12.5,0.03,573.033263660549,450.210331313098
4-hour-battery,6.0,12.5,0.04,573.033263660549,418.70884192250486
4-hour-battery,6.0,15.0,0.0,632.9444649625449,524.9041315026093
4-hour-battery,6.0,15.0,0.01,632.9444649625449,485.08143927035604
4-hour-battery,6.0,15.0,0.02,632.9444649625449,449.34162088676806
4-hour-battery,6.0,15.0,0.03,632.9444649625449,417.1882534396537
4-hour-battery,6.0,15.0,0.04,632.9444649625449,388.192418741095
4-hour-battery,6.0,20.0,0.0,713.6304143085013,446.41259898050913
4-hour-battery,6.0,20.0,0.01,713.6304143085013,412.73821766065913
4-hour-battery,6.0,20.0,0.02,713.6304143085013,382.5163465342172
4-hour-battery,6.0,20.0,0.03,713.6304143085013,355.3272064877176
4-hour-battery,6.0,20.0,0.04,713.6304143085013,330.8081009327251
4-hour-battery,6.0,25.0,0.0,762.9598213624636,382.92254148858234
4-hour-battery,6.0,25.0,0.01,762.9598213624636,354.1208542945974
4-hour-battery,6.0,25.0,0.02,762.9598213624636,328.2720979259803
4-hour-battery,6.0,25.0,0.03,762.9598213624636,305.01723544596433
4-hour-battery,6.0,25.0,0.04,762.9598213624636,284.0460525825418
4-hour-battery,6.0,30.0,0.0,791.4156482953138,331.5008385238554
4-hour-battery,6.0,30.0,0.01,791.4156482953138,306.6042610715836
4-hour-battery,6.0,30.0,0.02,791.4156482953138,284.26023793704377
4-hour-battery,6.0,30.0,0.03,791.4156482953138,264.1584126177077
4-hour-battery,6.0,30.0,0.04,791.4156482953138,246.03063159889314
4-hour-battery,9.0,2.5,0.0,176.15147169348313,761.0287463032004
4-hour-battery,9.0,2.5,0.01,176.15147169348313,694.5316720874728
4-hour-battery,9.0,2.5,0.02,176.15147169348313,634.8522977837632
4-hour-battery,9.0,2.5,0.03,176.15147169348313,581.1616821682619
4-hour-battery,9.0,2.5,0.04,176.15147169348313,532.7436053428235
4-hour-battery,9.0,5.0,0.0,322.6936984305297,763.621031513668
4-hour-battery,9.0,5.0,0.01,322.6936984305297,702.7126933454197
4-hour-battery,9.0,5.0,0.02,322.6936984305297,648.0490625822471
4-hour-battery,9.0,5.0,0.03,322.6936984305297,598.8708662339193
4-hour-battery,9.0,5.0,0.04,322.6936984305297,554.5220789899456
4-hour-battery,9.0,7.5,0.0,432.8696102160953,701.1032709088533
4-hour-battery,9.0,7.5,0.01,432.8696102160953,646.6339320693041
4-hour-battery,9.0,7.5,0.02,432.8696102160953,597.7491337677242
4-hour-battery,9.0,7.5,0.03,432.8696102160953,553.7698704849938
4-hour-battery,9.0,7.5,0.04,432.8696102160953,514.1094694272228
4-hour-battery,9.0,10.0,0.0,525.6873723202966,647.1546073683737
4-hour-battery,9.0,10.0,0.01,525.6873723202966,597.5429409494286
4-hour-battery,9.0,10.0,0.02,525.6873723202966,553.0177758204827
4-hour-battery,9.0,10.0,0.03,525.6873723202966,512.9606613810918
4-hour-battery,9.0,10.0,0.04,525.6873723202966,476.83724535954315
4-hour-battery,9.0,12.5,0.0,608.6154609521313,604.4435444023873
4-hour-battery,9.0,12.5,0.01,608.6154609521313,558.4931505888221
4-hour-battery,9.0,12.5,0.02,608.6154609521313,517.2538812804286
4-hour-battery,9.0,12.5,0.03,608.6154609521313,480.15292667870665
4-hour-battery,9.0,12.5,0.04,608.6154609521313,446.6953689731356
4-hour-battery,9.0,15.0,0.0,681.9903752912443,567.6445193319591
4-hour-battery,9.0,15.0,0.01,681.9903752912443,524.7360268433024
4-hour-battery,9.0,15.0,0.02,681.9903752912443,486.226783929382
4-hour-battery,9.0,15.0,0.03,681.9903752912443,451.5819006165427
4-hour-battery,9.0,15.0,0.04,681.9903752912443,420.33922249450075
4-hour-battery,9.0,20.0,0.0,800.3243999154691,503.07381511169916
4-hour-battery,9.0,20.0,0.01,800.3243999154691,465.3085678885295
4-hour-battery,9.0,20.0,0.02,800.3243999154691,431.4152522609585
4-hour-battery,9.0,20.0,0.03,800.3243999154691,400.923093076547
4-hour-battery,9.0,20.0,0.04,800.3243999154691,373.42533226603246
4-hour-battery,9.0,25.0,0.0,888.9078896336446,448.7759745050079
4-hour-battery,9.0,25.0,0.01,888.9078896336446,415.2197553376939
4-hour-battery,9.0,25.0,0.02,888.9078896336446,385.1039316338324
4-hour-battery,9.0,25.0,0.03,888.9078896336446,358.0101972692661
4-hour-battery,9.0,25.0,0.04,888.9078896336446,333.5771283444083
4-hour-battery,9.0,30.0,0.0,958.0106411786866,404.08930266432657
4-hour-battery,9.0,30.0,0.01,958.0106411786866,373.95193277584826
4-hour-battery,9.0,30.0,0.02,958.0106411786866,346.9044363360957
4-hour-battery,9.0,30.0,0.03,958.0106411786866,322.57112601487614
4-hour-battery,9.0,30.0,0.04,958.0106411786866,300.62740130537793
4-hour-battery,12.0,2.5,0.0,178.33058016972655,772.4224719907468
4-hour-battery,12.0,2.5,0.01,178.33058016972655,705.1027856408384
4-hour-battery,12.0,2.5,0.02,178.33058016972655,644.6851385929282
4-hour-battery,12.0,2.5,0.03,178.33058016972655,590.3303350801718
4-hour-battery,12.0,2.5,0.04,178.33058016972655,541.3132950976313
4-hour-battery,12.0,5.0,0.0,324.3407165450461,767.9268457500409
4-hour-battery,12.0,5.0,0.01,324.3407165450461,706.7076334098576
4-hour-battery,12.0,5.0,0.02,324.3407165450461,651.7650012577209
4-hour-battery,12.0,5.0,0.03,324.3407165450461,602.3358009988149
4-hour-battery,12.0,5.0,0.04,324.3407165450461,557.7606589908564
4-hour-battery,12.0,7.5,0.0,437.4851088181185,709.1474971839586
4-hour-battery,12.0,7.5,0.01,437.4851088181185,654.0973756991656
4-hour-battery,12.0,7.5,0.02,437.4851088181185,604.6913402562014
4-hour-battery,12.0,7.5,0.03,437.4851088181185,560.2431453982142
4-hour-battery,12.0,7.5,0.04,437.4851088181185,520.1598628968915
4-hour-battery,12.0,10.0,0.0,534.2319567817686,658.3236992847976
4-hour-battery,12.0,10.0,0.01,534.2319567817686,607.905638996964
4-hour-battery,12.0,10.0,0.02,534.2319567817686,562.6567565901503
4-hour-battery,12.0,10.0,0.03,534.2319567817686,521.948549095015
4-hour-battery,12.0,10.0,0.04,534.2319567817686,485.2379788150891
4-hour-battery,12.0,12.5,0.0,618.3923162030634,614.6674325686158
4-hour-battery,12.0,12.5,0.01,618.3923162030634,567.9788873641285
4-hour-battery,12.0,12.5,0.02,618.3923162030634,526.0771466061083
4-hour-battery,12.0,12.5,0.03,618.3923162030634,488.3801988262881
4-hour-battery,12.0,12.5,0.04,618.3923162030634,454.3851758085061
4-hour-battery,12.0,15.0,0.0,693.6655772229791,577.8187143913243
4-hour-battery,12.0,15.0,0.01,693.6655772229791,534.175658289248
4-hour-battery,12.0,15.0,0.02,693.6655772229791,495.0071638616001
4-hour-battery,12.0,15.0,0.03,693.6655772229791,459.76918418958417
4-hour-battery,12.0,15.0,0.04,693.6655772229791,427.99165310014166
4-hour-battery,12.0,20.0,0.0,826.8276484905937,520.395735256216
4-hour-battery,12.0,20.0,0.01,826.8276484905937,481.37986799102026
4-hour-battery,12.0,20.0,0.02,826.8276484905937,446.3641537845635
4-hour-battery,12.0,20.0,0.03,826.8276484905937,414.86222746754675
4-hour-battery,12.0,20.0,0.04,826.8276484905937,386.45386092003696
4-hour-battery,12.0,25.0,0.0,938.4471567640664,474.6781646253983
4-hour-battery,12.0,25.0,0.01,938.4471567640664,439.25184111476295
4-hour-battery,12.0,25.0,0.02,938.4471567640664,407.4576479727213
4-hour-battery,12.0,25.0,0.03,938.4471567640664,378.853966672258
4-hour-battery,12.0,25.0,0.04,938.4471567640664,353.0592309848481
4-hour-battery,12.0,30.0,0.0,1035.3847907721401,437.80262493143545
4-hour-battery,12.0,30.0,0.01,1035.3847907721401,405.23119714644423
4-hour-battery,12.0,30.0,0.02,1035.3847907721401,375.9991977944037
4-hour-battery,12.0,30.0,0.03,1035.3847907721401,349.70059699313094
4-hour-battery,12.0,30.0,0.04,1035.3847907721401,325.9845777335207
base,0.0,2.5,0.0,93.2490135632072,327.5634658652031
base,0.0,2.5,0.01,93.2490135632072,292.3620195426551
base,0.0,2.5,0.02,93.2490135632072,260.76964775950063
base,0.0,2.5,0.03,93.2490135632072,232.34753526952554
base,0.0,2.5,0.04,93.2490135632072,206.71653792846422
base,0.0,5.0,0.0,155.2167416940349,325.7845206552809
base,0.0,5.0,0.01,155.2167416940349,296.48740751531295
base,0.0,5.0,0.02,155.2167416940349,270.19401939682126
base,0.0,5.0,0.03,155.2167416940349,246.5391434674102
base,0.0,5.0,0.04,155.2167416940349,225.20722937187207
base,0.0,7.5,0.0,200.3478413533387,295.8474396537306
base,0.0,7.5,0.01,200.3478413533387,270.63704326901
base,0.0,7.5,0.02,200.3478413533387,248.0113759004331
base,0.0,7.5,0.03,200.3478413533387,227.65616903200336
base,0.0,7.5,0.04,200.3478413533387,209.2998891001195
base,0.0,10.0,0.0,232.66173351250882,264.12482886125537
base,0.0,10.0,0.01,232.66173351250882,242.16741287743884
base,0.0,10.0,0.02,232.66173351250882,222.4612098197033
