name,scenario,pv_kwp,battery_kwh,battery_kw,household_kwh,orientation,tilt,degradation,ev_weekdays_only,ev_kwh_per_day,ev_charge_kw,connection_kw,battery_efficiency,ev_efficiency,battery_hours,battery_soc_min,v2g_kw,ev_capacity_kwh,ev_departure,ev_return,tariff,net_metering,transport,annual_bill,imported_kwh,exported_kwh,solar_available_kwh,solar_curtailed_kwh,base_load_kwh,ev_charge_kwh,battery_charge_kwh,battery_discharge_kwh,peak_import_kw,peak_export_kw,solar_curtailed_share,solar_to_load_share,solar_to_export_share,solar_to_battery_share,solar_to_ev_share,ev_from_solar_share,ev_from_grid_share,ev_from_battery_share,load_from_solar_share,load_from_grid_share,load_from_battery_share,battery_from_solar_share,battery_from_grid_share,demand_kwh,demand_from_solar_share,demand_from_grid_share,demand_from_battery_share,self_consumption,self_sufficiency,capex,annual_savings,npv,irr,payback_years,lifetime_years,cycles_per_year
steep-roof|pv=09.0|bat=30.0,steep-roof,9.0,30.0,15.0,3500.0,south,50,0.02,true,10.0,12.0,17.25,0.95,0.92,2.0,0.05,0.0,60.0,7.5,17.5,dynamic,0.0,fixed,-659.3606118510786,1688.5272336855137,5238.384820805177,10676.738614092088,107.92839711745852,3500.0,2839.13043478261,7104.073795613918,6424.251600541561,17.250000000000004,16.66319707253719,0.010108742099858587,0.10337247110101619,0.18965832488786338,0.6357641760729911,0.06109628583827025,0.22975664175042196,0.33475156166996906,0.43549179657960907,0.31533738681095386,0.12055371982238065,0.5641088933666655,0.9554923165812019,0.044507683418798044,6339.130434782607,0.27700801333734115,0.2164873211436943,0.5065046655189646,0.8112122076443681,0.8804538512244844,12400.0,1022.0858310327502,960.240799015493,0.009952353912263961,13.75833029976199,15.0,214.14172001805204
steep-roof|pv=12.0|bat=00.0,steep-roof,12.0,0.0,0.0,3500.0,south,50,0.02,true,10.0,12.0,17.25,0.95,0.92,2.0,0.05,0.0,60.0,7.5,17.5,dynamic,0.0,fixed,88.68276169595276,4323.603895969938,11749.186933543857,14235.651485456117,470.9380130995888,3500.0,2839.13043478261,0.0,0.0,13.069897129267877,9.702380316377159,0.03308159191595295,0.08354106286263925,0.8253353873932237,0.0,0.05804195782818367,0.2910275178106888,0.7089724821893112,0.0,0.33978898732489016,0.66021101267511,0.0,NaN,NaN,6339.130434782602,0.31795000269335827,0.6820499973066417,0.0,0.1464270609671914,0.34173522321040645,0.0,0.0,NaN,NaN,NaN,NaN,NaN
steep-roof|pv=12.0|bat=02.5,steep-roof,12.0,2.5,1.25,3500.0,south,50,0.02,true,10.0,12.0,17.25,0.95,0.92,2.0,0.05,0.0,60.0,7.5,17.5,dynamic,0.0,fixed,-103.45991751638496,3569.551892736732,10937.027356289333,14235.651485456117,436.7958332760637,3500.0,2839.13043478261,957.1128599471103,864.8631061022672,13.558889793147396,9.535706491667444,0.03068323453424784,0.08345213068286572,0.7673811757373363,0.0621294986953486,0.05635396035019935,0.2825637489360638,0.7174362510639363,5.225974243551471e-20,0.33942727089143293,0.41714223650592536,0.24343049260264168,0.9240852645548591,0.07591473544514085,6339.130434782608,0.3139595892474988,0.5516360578408919,0.13440435291160946,0.20841101743665408,0.5848374677991545,1400.0,192.14267921233773,1111.601652329887,0.08904988515554796,7.797728826396435,15.0,345.9452424409069
steep-roof|pv=12.0|bat=05.0,steep-roof,12.0,5.0,2.5,3500.0,south,50,0.02,true,10.0,12.0,17.25,0.95,0.92,2.0,0.05,0.0,60.0,7.5,17.5,dynamic,0.0,fixed,-252.1405650964108,2882.4109546651976,10218.913067529254,14235.651485456117,387.2203944067579,3500.0,2839.13043478261,1794.215829771203,1621.4172863685108,14.808889793147396,9.535706491667444,0.027200749807788034,0.08255812632641377,0.7127125998625441,0.12062377669377164,0.056904747309481724,0.28532544353769934,0.700631407757412,0.01404314870488877,0.3357910610500246,0.23319120498210352,0.4310177339678719,0.9570521101081749,0.042947889891825124,6339.130434782607,0.3131888331792781,0.4425454247436099,0.24426574207711205,0.2676322677916968,0.7688155974243119,2400.0,340.82332679236356,2055.0874081353168,0.09519849685968204,7.516109913873292,15.0,324.28345727370214
steep-roof|pv=12.0|bat=07.5,steep-roof,12.0,7.5,3.75,3500.0,south,50,0.02,true,10.0,12.0,17.25,0.95,0.92,2.0,0.05,0.0,60.0,7.5,17.5,dynamic,0.0,fixed,-371.3510948467398,2387.614962644411,9680.22694593788,14235.651485456117,353.6548249491881,3500.0,2839.1304347826094,2599.594794162558,2349.3405517317087,15.97669881379932,9.535706491667444,0.02484289709610412,0.08123859676168776,0.6606208213289286,0.17637574279454657,0.05692194201873241,0.28541165933296103,0.637952916480677,0.07663542418636214,0.3304241001905403,0.13931778064424177,0.530258119165218,0.9658519129787901,0.03414808702120988,6339.130434782607,0.3102642072687301,0.36264339360802234,0.32709239912324767,0.32335625616578356,0.8625802601143343,3400.0,460.03385654269255,2613.353196472581,0.08652177562258649,7.9181126587740795,15.0,313.24540689756117
steep-roof|pv=12.0|bat=10.0,steep-roof,12.0,10.0,5.0,3500.0,south,50,0.02,true,10.0,12.0,17.25,0.95,0.92,2.0,0.05,0.0,60.0,7.5,17.5,dynamic,0.0,fixed,-474.78724684558983,2014.132675860244,9267.593973214398,14235.651485456117,320.1086851037424,3500.0,2839.130434782609,3356.1648022113964,3033.2137339957853,17.208800295176523,10.124004516865357,0.022486409240264283,0.08062392540655268,0.6115502310790176,0.22881504661669397,0.0565243876574709,0.28341828655089113,0.5477862902751834,0.16879542317392549,0.3279240295648842,0.10287497241016152,0.5692009980249542,0.9705516415991786,0.029448358400821387,6339.130434782607,0.30799107333159376,0.302139094883316,0.3898698317850902,0.3756139231449465,0.8985761167933106,4400.0,563.4700085415426,2965.423498270869,0.07695542480746605,8.407760395132623,15.0,303.32137339957853
steep-roof|pv=12.0|bat=12.5,steep-roof,12.0,12.5,6.25,3500.0,south,50,0.02,true,10.0,12.0,17.25,0.95,0.92,2.0,0.05,0.0,60.0,7.5,17.5,dynamic,0.0,fixed,-567.7525412721594,1707.9979734007998,8935.153775881266,14235.651485456117,279.5501462312934,3500.0,2839.130434782609,4052.9113021717576,3663.096200210011,17.25,11.374004516865357,0.01963732720746194,0.08031934740186614,0.5670336629954131,0.2765617379879895,0.056447924407270714,0.28303489304139967,0.441929923737201,0.27503518322139925,0.32668521061492606,0.09640756883275849,0.5769072205523155,0.9714094937383386,0.02859050626166145,6339.13043478261,0.30713537702403937,0.25115797881396623,0.44170664416199434,0.4231215055282586,0.9045564530076429,5400.0,656.4353029681122,3180.6235155094846,0.06817868224423644,8.898487264888232,15.0,293.0476960168009
steep-roof|pv=12.0|bat=15.0,steep-roof,12.0,15.0,7.5,3500.0,south,50,0.02,true,10.0,12.0,17.25,0.95,0.92,2.0,0.05,0.0,60.0,7.5,17.5,dynamic,0.0,fixed,-650.0001689340951,1520.3664305124216,8712.797826474536,14235.651485456117,251.17974580078874,3500.0,2839.130434782609,4710.999065749807,4258.089156839202,17.25,12.624004516865357,0.017644415224509186,0.08014959325004192,0.5251861268909536,0.3215002542110243,0.05551961042347247,0.27838024449812526,0.37205061153689956,0.34956914396497507,0.3259947646310458,0.09423792048640248,0.5797673148825517,0.9715063636305873,0.028493636369412743,6339.130434782615,0.30466946857700117,0.21866294603919695,0.47666758538380183,0.4671672720963326,0.9065584512691673,6400.0,738.6829306300478,3255.7270707568114,0.059696108422623934,9.421539085063559,15.0,283.87261045594676
steep-roof|pv=12.0|bat=20.0,steep-roof,12.0,20.0,10.0,3500.0,south,50,0.02,true,10.0,12.0,17.25,0.95,0.92,2.0,0.05,0.0,60.0,7.5,17.5,dynamic,0.0,fixed,-793.3092308014955,1350.7740842457977,8465.513064774217,14235.651485456117,213.00785080003064,3500.0,2839.130434782609,5921.274044564697,5352.499825219638,17.25,15.124004516865357,0.014962985783801362,0.07978615302423761,0.4464543460033983,0.4043253500622071,0.05447116512635691,0.27312324690884576,0.30225729907344084,0.42461945401771345,0.324516533662376,0.09348197513346407,0.58200149120416,0.9720601895641127,0.02793981043588734,6339.13043478261,0.3014988270436824,0.18698697275541512,0.5115142002009024,0.5491580699337422,0.9072840129029011,8400.0,881.9919924974482,3128.997902908801,0.044829900069882966,10.462059599293477,15.0,267.6249912609819
steep-roof|pv=12.0|bat=25.0,steep-roof,12.0,25.0,12.5,3500.0,south,50,0.02,true,10.0,12.0,17.25,0.95,0.92,2.0,0.05,0.0,60.0,7.5,17.5,dynamic,0.0,fixed,-915.4187686026763,1345.1666310573455,8388.181669632817,14235.651485456117,184.3020455649122,3500.0,2839.130434782609,6973.24581059613,6304.0418440630065,17.25,16.445551833748674,0.012946512897790786,0.07966056335247362,0.37742372657954215,0.47574969366208353,0.05421950350811087,0.27186139326319203,0.2882608975416763,0.43987770919513186,0.3240057191488322,0.09317639039394704,0.5828178904572208,0.9712273189903436,0.02877268100965643,6339.130434782606,0.3006516417802979,0.18054962987780654,0.5187987283418957,0.6203975057016591,0.9075512154290616,10400.0,1004.1015302986291,2725.1582050546854,0.03225694482626687,11.492157403220347,15.0,252.16167376252025
steep-roof|pv=12.0|bat=30.0,steep-roof,12.0,30.0,15.0,3500.0,south,50,0.02,true,10.0,12.0,17.25,0.95,0.92,2.0,0.05,0.0,60.0,7.5,17.5,dynamic,0.0,fixed,-1021.1582633720668,1382.3138016533935,8354.563004467727,14235.651485456117,167.33783300887504,3500.0,2839.13043478261,7894.964254874865,7138.0302400245655,17.25,17.25,0.011754841931880398,0.07950590095162632,0.3172206958307323,0.5372835110962355,0.054235050189526846,0.2719393457009108,0.28311009049955344,0.44495056379953574,0.32337665628129897,0.09489825294153592,0.5817250907771652,0.9687923296328362,0.031207670367163792,6339.130434782608,0.30033923254399203,0.1791934037819923,0.5204673636740156,0.6819990758308627,0.9058509016732034,12400.0,1109.8410250680195,2107.336755223854,0.021355605386232476,12.520707049094039,15.0,237.93434133415218
tou-transport|pv=00.0|bat=00.0,tou-transport,0.0,0.0,0.0,3500.0,south,35,0.02,true,10.0,12.0,17.25,0.95,0.92,2.0,0.05,0.0,60.0,7.5,17.5,dynamic,0.0,time_of_use,1222.9494069017546,6339.13043478261,0.0,0.0,0.0,3500.0,2839.13043478261,0.0,0.0,13.069897129267877,0.0,NaN,NaN,NaN,NaN,NaN,0.0,1.0,0.0,0.0,1.0,0.0,NaN,NaN,6339.130434782601,0.0,1.0,0.0,NaN,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN
tou-transport|pv=00.0|bat=02.5,tou-transport,0.0,2.5,1.25,3500.0,south,35,0.02,true,10.0,12.0,17.25,0.95,0.92,2.0,0.05,0.0,60.0,7.5,17.5,dynamic,0.0,time_of_use,1098.2846461902773,6428.208684750834,2.3442355754045967,0.0,0.0,3500.0,2839.1304347826103,900.5411732597012,813.8071588668804,14.319897129267877,0.7884970097050328,NaN,NaN,NaN,NaN,NaN,0.0,1.0,0.0,0.0,0.7681534504881484,0.23184654951185157,0.0,1.0,6339.130434782609,0.0,0.8719914455713031,0.12800855442869696,NaN,0.23184654951185021,1400.0,124.66476071147736,229.56101306487568,0.020633615298236173,12.593786760711508,15.0,325.52286354675215
tou-transport|pv=00.0|bat=05.0,tou-transport,0.0,5.0,2.5,3500.0,south,35,0.02,true,10.0,12.0,17.25,0.95,0.92,2.0,0.05,0.0,60.0,7.5,17.5,dynamic,0.0,time_of_use,1021.7203585503319,6513.58716410569,23.599554243747743,0.0,0.0,3500.0,2839.1304347826103,1569.176154659825,1418.3189795804922,15.569897129267877,2.190530004945192,NaN,NaN,NaN,NaN,NaN,0.0,1.0,0.0,0.0,0.6015087356180714,0.3984912643819285,0.0,1.0,6339.130434782609,0.0,0.7799825323542853,0.2200174676457146,NaN,0.398491264381927,2400.0,201.22904835142276,230.37453421619233,0.012278983349643738,13.491308143083668,15.0,283.6637959160984
tou-transport|pv=00.0|bat=07.5,tou-transport,0.0,7.5,3.75,3500.0,south,35,0.02,true,10.0,12.0,17.25,0.95,0.92,2.0,0.05,0.0,60.0,7.5,17.5,dynamic,0.0,time_of_use,975.651930671746,6582.681515541446,53.02809531379633,0.0,0.0,3500.0,2839.1304347826103,1986.966517385031,1796.4435319399904,16.81989712926788,3.4805770175796464,NaN,NaN,NaN,NaN,NaN,0.0,0.9920736683323566,0.007926331667643503,0.0,0.5083109865278821,0.4916890134721179,0.0,1.0,6339.130434782608,0.0,0.724975616993124,0.27502438300687615,NaN,0.4916890134721161,3400.0,247.29747623000867,-167.43994378309736,-0.0065501951538147404,Inf,15.0,239.52580425866537
tou-transport|pv=00.0|bat=10.0,tou-transport,0.0,10.0,5.0,3500.0,south,35,0.02,true,10.0,12.0,17.25,0.95,0.92,2.0,0.05,0.0,60.0,7.5,17.5,dynamic,0.0,time_of_use,944.8060514036385,6652.085386899329,94.88591949950425,0.0,0.0,3500.0,2839.1304347826103,2280.4516165868163,2062.382583969602,17.250000000000014,4.787798237470925,NaN,NaN,NaN,NaN,NaN,0.0,0.9550729771162897,0.04492702288371034,0.0,0.47430200386949,0.52569799613051,0.0,1.0,6339.130434782619,0.0,0.689626726455334,0.31037327354466604,NaN,0.5256979961305087,4400.0,278.1433554981161,-764.236648945455,-0.024011390623180993,Inf,15.0,206.2382583969602
tou-transport|pv=00.0|bat=12.5,tou-transport,0.0,12.5,6.25,3500.0,south,35,0.02,true,10.0,12.0,17.25,0.95,0.92,2.0,0.05,0.0,60.0,7.5,17.5,dynamic,0.0,time_of_use,921.4795171268349,6725.073201599735,145.78189444897134,0.0,0.0,3500.0,2839.1304347826094,2517.996126852864,2277.83525448471,17.250000000000043,6.069289852147554,NaN,NaN,NaN,NaN,NaN,0.0,0.9078912219013876,0.09210877809861243,0.0,0.46555870719276155,0.5344412928072385,0.0,1.0,6339.130434782614,0.0,0.6636678512975166,0.3363321487024835,NaN,0.5344412928072372,5400.0,301.4698897749197,-1459.3228095375794,-0.03865870738670115,Inf,15.0,182.2268203587768
tou-transport|pv=00.0|bat=15.0,tou-transport,0.0,15.0,7.5,3500.0,south,35,0.02,true,10.0,12.0,17.25,0.95,0.92,2.0,0.05,0.0,60.0,7.5,17.5,dynamic,0.0,time_of_use,901.065725002639,6800.608403954759,201.4192892460299,0.0,0.0,3500.0,2839.1304347826094,2733.0377428320016,2472.9790629058816,17.250000000000036,7.319289852147554,NaN,NaN,NaN,NaN,NaN,0.0,0.8606799869241599,0.1393200130758401,0.0,0.4639965473251636,0.5360034526748364,0.0,1.0,6339.130434782613,0.0,0.6416606667066069,0.35833933329339307,NaN,0.5360034526748351,6400.0,321.8836818991156,-2192.483009865644,-0.050429380479562885,Inf,15.0,164.86527086039212
tou-transport|pv=00.0|bat=20.0,tou-transport,0.0,20.0,10.0,3500.0,south,35,0.02,true,10.0,12.0,17.25,0.95,0.92,2.0,0.05,0.0,60.0,7.5,17.5,dynamic,0.0,time_of_use,861.7909853453112,6948.378890082668,310.6135102492984,0.0,0.0,3500.0,2839.1304347826094,3150.6148210334322,2851.9798759826726,17.25000000000002,9.824552792661352,NaN,NaN,NaN,NaN,NaN,0.0,0.7738261166497618,0.22617388335023825,0.0,0.4573630828683589,0.542636917131641,0.0,1.0,6339.13043478261,0.0,0.5990985842807429,0.40090141571925697,NaN,0.5426369171316403,8400.0,361.1584215564434,-3679.101488266474,-0.06729264185923062,Inf,15.0,142.59899379913364
tou-transport|pv=00.0|bat=25.0,tou-transport,0.0,25.0,12.5,3500.0,south,35,0.02,true,10.0,12.0,17.25,0.95,0.92,2.0,0.05,0.0,60.0,7.5,17.5,dynamic,0.0,time_of_use,838.5812132245035,7088.976388037245,433.65868673770655,0.0,0.0,3500.0,2839.13043478261,3352.5617078659375,3036.3744413490085,17.25000000000004,12.33621967461185,NaN,NaN,NaN,NaN,NaN,0.0,0.758805123789893,0.24119487621010705,0.0,0.4520194169001241,0.5479805830998759,0.0,1.0,6339.130434782613,0.0,0.5894206971463647,0.41057930285363525,NaN,0.5479805830998753,10400.0,384.36819367725116,-5375.713910619554,-0.08272911969844479,Inf,15.0,121.45497765396034
tou-transport|pv=00.0|bat=30.0,tou-transport,0.0,30.0,15.0,3500.0,south,35,0.02,true,10.0,12.0,17.25,0.95,0.92,2.0,0.05,0.0,60.0,7.5,17.5,dynamic,0.0,time_of_use,819.8814467328407,7227.353830434044,558.5403958577194,0.0,0.0,3500.0,2839.1304347826103,3512.902561986814,3183.2195621930996,17.250000000000014,14.83621967461185,NaN,NaN,NaN,NaN,NaN,0.0,0.7513255708480717,0.24867442915192828,0.0,0.45181142109201416,0.5481885789079859,0.0,1.0,6339.130434782612,0.0,0.5859559614148574,0.41404403858514266,NaN,0.5481885789079853,12400.0,403.06796016891394,-7131.279073907711,-0.09525647234951964,Inf,15.0,106.10731873976998
tou-transport|pv=03.0|bat=00.0,tou-transport,3.0,0.0,0.0,3500.0,south,35,0.02,true,10.0,12.0,17.25,0.95,0.92,2.0,0.05,0.0,60.0,7.5,17.5,dynamic,0.0,time_of_use,790.7823954846748,5016.287660746228,2175.4050271684646,3591.9103823688893,93.66258116404279,3500.0,2839.13043478261,0.0,0.0,13.069897129267877,2.3347800562488095,0.02607597940744604,0.265405434789186,0.605640117817688,0.0,0.1028784679856818,0.13015613257947056,0.8698438674205295,0.0,0.2723750105018306,0.7276249894981694,0.0,NaN,NaN,6339.130434782612,0.20867890125402452,0.7913210987459754,0.0,0.3781443880507193,0.27531333146077713,0.0,0.0,NaN,NaN,NaN,NaN,NaN
tou-transport|pv=03.0|bat=02.5,tou-transport,3.0,2.5,1.25,3500.0,south,35,0.02,true,10.0,12.0,17.25,0.95,0.92,2.0,0.05,0.0,60.0,7.5,17.5,dynamic,0.0,time_of_use,580.9478643536654,4427.534790619914,1522.7656378893066,3591.9103823688893,66.20763255129043,3500.0,2839.13043478261,947.7971052881699,856.4556375225733,13.644774998606088,2.2323585036465707,0.01843242884796754,0.26444449911164275,0.42257731474604254,0.21267243034312688,0.08187332695122175,0.10358159298084278,0.8964184070191572,0.0,0.27138884054841467,0.4853112040735442,0.2432999553780411,0.8059745132486381,0.19402548675136183,6339.13043478261,0.196232370958823,0.6694353491513808,0.13433227988979615,0.5695731511321517,0.5185267955413381,1400.0,209.83453113100938,1342.8614884780354,0.10518718058407778,7.090079658193995,15.0,342.5822550090293
tou-transport|pv=03.0|bat=05.0,tou-transport,3.0,5.0,2.5,3500.0,south,35,0.02,true,10.0,12.0,17.25,0.95,0.92,2.0,0.05,0.0,60.0,7.5,17.5,dynamic,0.0,time_of_use,443.8480601394623,3975.570639364162,1023.7511834697723,3591.9103823688893,40.71358391061777,3500.0,2839.13043478261,1702.803277641554,1538.9174580715023,14.894774998606088,2.3188037683001634,0.011334799473411941,0.2633589162223924,0.2764716329070323,0.381618429822425,0.06721622157473865,0.08503823606695168,0.9096796406156499,0.005282123317398378,0.2702747501338947,0.30308783095174147,0.4266374189143639,0.8049897590525006,0.19501024094749944,6339.130434782612,0.1873121687307986,0.5747644096283762,0.23792342164082533,0.7204942784575635,0.7011977076463186,2400.0,346.9343353452125,2134.967730620963,0.09845159788055749,7.373232030137554,15.0,307.7834916143005
tou-transport|pv=03.0|bat=07.5,tou-transport,3.0,7.5,3.75,3500.0,south,35,0.02,true,10.0,12.0,17.25,0.95,0.92,2.0,0.05,0.0,60.0,7.5,17.5,dynamic,0.0,time_of_use,361.75425784808095,3705.2604636620567,709.029043285944,3591.9103823688893,34.24111918399236,3500.0,2839.13043478261,2235.65639772718,2020.8861489487795,16.14477499860609,3.7855352136640223,0.009532843400566723,0.26161556547302073,0.16039114786870748,0.5046979556687411,0.06376248758896425,0.08066876335465172,0.860037749012854,0.05929348763249436,0.26848561880338595,0.24019272702213276,0.49132165417448137,0.8108713972191213,0.18912860278087876,6339.130434782614,0.18436737010103782,0.5178050722621473,0.29782755763681484,0.8385472156804679,0.7641361324415968,3400.0,429.02813763659384,2208.060550635293,0.0744408387656619,8.544263511152712,15.0,269.4514865265039
tou-transport|pv=03.0|bat=10.0,tou-transport,3.0,10.0,5.0,3500.0,south,35,0.02,true,10.0,12.0,17.25,0.95,0.92,2.0,0.05,0.0,60.0,7.5,17.5,dynamic,0.0,time_of_use,308.19933029596086,3567.3703785956773,538.1967673713784,3591.9103823688893,29.896087875846842,3500.0,2839.13043478261,2629.050983945963,2376.9935130112312,17.250000000000004,5.070315456868308,0.008323171987417506,0.2607531678980286,0.0748563528084303,0.5919237284533445,0.06414357885278023,0.08115089888825065,0.793643807069282,0.12520529404246733,0.26760057457385905,0.23177088383561392,0.5006285415905269,0.8087089215025164,0.1912910784974836,6339.1304347826135,0.18409464986693014,0.4834190449272362,0.3324863052058335,0.9253487503778223,0.772666512554125,4400.0,482.58306518871393,1908.1061890208512,0.051585005813409385,9.965507170498627,15.0,237.69935130112313
tou-transport|pv=03.0|bat=12.5,tou-transport,3.0,12.5,6.25,3500.0,south,35,0.02,true,10.0,12.0,17.25,0.95,0.92,2.0,0.05,0.0,60.0,7.5,17.5,dynamic,0.0,time_of_use,273.9701890012253,3521.860965140023,469.22577495443977,3591.9103823688893,27.10031746745979,3500.0,2839.1304347826094,2909.318669788744,2631.0038494843416,17.250000000000014,6.320315456868308,0.007544820049097924,0.2603101971248313,0.027971743908954717,0.639222755166608,0.06495048375050916,0.0821717502180203,0.7373732325892798,0.18045501719269985,0.2671459713397639,0.2328783885264006,0.4999756401338355,0.7891988164693239,0.21080118353067612,6339.130434782606,0.18430086407467575,0.4588284112788423,0.356870724646482,0.9727954699810035,0.7717751064693784,5400.0,516.8122064834495,1355.5339452388491,0.030975039807906283,11.605992452838642,15.0,210.48030795874732
tou-transport|pv=03.0|bat=15.0,tou-transport,3.0,15.0,7.5,3500.0,south,35,0.02,true,10.0,12.0,17.25,0.95,0.92,2.0,0.05,0.0,60.0,7.5,17.5,dynamic,0.0,time_of_use,251.6844236193975,3569.8945107008085,499.00128690694356,3591.9103823688893,24.47996750438424,3500.0,2839.1304347826094,3134.4174756488324,2835.2242717730715,17.250000000000014,7.570315456868308,0.0068153057561084075,0.2599498920638167,0.018804695405700553,0.6505355204645632,0.06389458630981144,0.0808358873307453,0.6885885781527745,0.23057553451648027,0.2667762046284842,0.23347129595176125,0.4997524994197545,0.7454863011101346,0.2545136988898655,6339.13043478261,0.1834984081981526,0.43730640245194063,0.37919518934990676,0.9820226689493946,0.771542094784094,6400.0,539.0979718652773,646.8433273391092,0.01291246710394853,13.41975636173817,15.0,189.0149514515381
tou-transport|pv=03.0|bat=20.0,tou-transport,3.0,20.0,10.0,3500.0,south,35,0.02,true,10.0,12.0,17.25,0.95,0.92,2.0,0.05,0.0,60.0,7.5,17.5,dynamic,0.0,time_of_use,220.57786639485562,3724.8767822135014,625.863517194409,3591.9103823688893,24.932926650075643,3500.0,2839.1304347826094,3440.1054969773986,3113.245211022102,17.25000000000002,10.070315456868308,0.006941411114392061,0.25997852978338293,0.017985450232307246,0.6508240280461702,0.0642705808237492,0.08131157473903808,0.6372317932020695,0.2814566320588926,0.2668055943776948,0.23236819730833852,0.5008262083139667,0.6795435737328888,0.32045642626711124,6339.13043478261,0.18372768297574502,0.4136959943718544,0.4025763226524007,0.9828118096627754,0.7727568382790243,8400.0,570.2045290898192,-946.5459142196845,-0.015275222242321772,Inf,15.0,155.6622605511051
tou-transport|pv=03.0|bat=25.0,tou-transport,3.0,25.0,12.5,3500.0,south,35,0.02,true,10.0,12.0,17.25,0.95,0.92,2.0,0.05,0.0,60.0,7.5,17.5,dynamic,0.0,time_of_use,200.40691455654434,3884.3855994097903,771.8307998129342,3591.9103823688893,23.793586738673607,3500.0,2839.1304347826094,3612.6016455842273,3271.0604851397657,17.25000000000003,12.645861689845312,0.006624215029268513,0.26014621885003025,0.017327328186496446,0.6507775383682592,0.06512469956594784,0.0823921584065912,0.632297699000499,0.2853101425929097,0.2669776869775523,0.23261225983646952,0.5004100531859782,0.6470501942927028,0.35294980570729717,6339.130434782606,0.18430666492210815,0.4116208961698792,0.4040724389080127,0.9835359944659827,0.7724402571950317,10400.0,590.3754809281304,-2682.8804122403835,-0.036733837971085904,Inf,15.0,130.84241940559062
tou-transport|pv=03.0|bat=30.0,tou-transport,3.0,30.0,15.0,3500.0,south,35,0.02,true,10.0,12.0,17.25,0.95,0.92,2.0,0.05,0.0,60.0,7.5,17.5,dynamic,0.0,time_of_use,180.51182559005662,4045.6845193586996,919.8575154290693,3591.9103823688893,22.28721349471421,3500.0,2839.13043478261,3786.0998771404657,3429.7801391192697,17.25000000000005,15.145861689845312,0.006204835622879778,0.2602360055122179,0.017365448415871516,0.6495143079265329,0.0666794025224995,0.0843590823713104,0.6263800436039682,0.28926087402472145,0.2670698314472982,0.2326306236629153,0.5002995448897865,0.6162006449498371,0.38379935505016305,6339.130434782605,0.18523847400791543,0.4089806725116859,0.40578085348039866,0.9834697081653573,0.7723870414204694,12400.0,610.2705698946181,-4422.820864167465,-0.05281813385549051,Inf,15.0,114.326004637309
tou-transport|pv=06.0|bat=00.0,tou-transport,6.0,0.0,0.0,3500.0,south,35,0.02,true,10.0,12.0,17.25,0.95,0.92,2.0,0.05,0.0,60.0,7.5,17.5,dynamic,0.0,time_of_use,488.9303397490851,4666.809758046781,5295.992843119171,7183.8207647377785,215.50724488277854,3500.0,2839.13043478261,0.0,0.0,13.069897129267877,4.833343879611602,0.029998972961659758,0.15248199896735176,0.7372111605449382,0.0,0.08030786752604877,0.20320212105704602,0.796797878942954,0.0,0.3129723858372538,0.6870276141627462,0.0,NaN,NaN,6339.130434782604,0.2638091602532512,0.7361908397467488,0.0,0.2399892989847315,0.31538532913104245,0.0,0.0,NaN,NaN,NaN,NaN,NaN
tou-transport|pv=06.0|bat=02.5,tou-transport,6.0,2.5,1.25,3500.0,south,35,0.02,true,10.0,12.0,17.25,0.95,0.92,2.0,0.05,0.0,60.0,7.5,17.5,dynamic,0.0,time_of_use,265.4106254580894,3946.1006850262356,4526.629677869922,7183.8207647377785,170.98432797529344,3500.0,2839.1304347826103,966.6231706275752,873.4461614913866,13.644774998606088,4.590965073326103,0.02380130762930228,0.15231018231826318,0.6291076136061511,0.11723702035787756,0.07754387608840455,0.19620842367701485,0.8037915763229851,1.4977311233111217e-18,0.31261972869112503,0.4398908937374541,0.24748937757142084,0.8712906609678162,0.12870933903218387,6339.130434782605,0.26048215518343365,0.6028724751697944,0.13664536964677199,0.3556426580777892,0.5626965089450332,1400.0,223.5197142909957,1521.7479741768964,0.11732795470065177,6.627141666542389,15.0,349.37846459655464
tou-transport|pv=06.0|bat=05.0,tou-transport,6.0,5.0,2.5,3500.0,south,35,0.02,true,10.0,12.0,17.25,0.95,0.92,2.0,0.05,0.0,60.0,7.5,17.5,dynamic,0.0,time_of_use,105.47079042854892,3312.911497853093,3854.0215343039645,7183.8207647377785,132.38785181679643,3500.0,2839.1304347826103,1777.7429916666683,1606.550549979168,14.894774998606097,4.590965073326103,0.018428612872223964,0.15119306758810025,0.5303395259868245,0.22300430928566686,0.07703448426718579,0.1949195151091566,0.7944002765533954,0.010680208337447943,0.31032682812108486,0.25193871179895505,0.4377344600799601,0.9011555636455946,0.09884443635440553,6339.130434782608,0.2586389163263049,0.4948930340106488,0.24646804966304625,0.45990611302306006,0.7506637767761731,2400.0,383.45954932053615,2612.4087039028377,0.11747272759441887,6.621925356684146,15.0,321.3101099958336
